age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
42,1,1,0,0,2519,1,0,8,262,4,0,3,0
57,0,1,1,0,3927,0,0,10,61,1,0,3,0
42,4,0,2,0,401,1,0,5,217,9,0,3,0
29,4,1,2,0,581,1,1,5,192,2,0,3,0
36,9,1,2,0,1327,0,0,10,174,2,0,3,0
31,10,1,1,0,3242,0,0,6,292,2,0,3,0
59,9,1,0,0,3163,1,0,8,240,2,0,3,0
50,10,0,1,0,32,0,0,1,282,2,0,3,0
47,0,1,1,0,310,1,1,1,128,6,0,3,0
46,3,1,0,0,0,0,0,3,161,1,0,3,0
26,1,2,0,0,155,1,0,4,291,1,4,0,0
31,7,2,1,0,11386,1,0,9,356,1,0,3,0
30,7,1,2,0,1380,1,0,8,294,2,0,3,0
47,1,2,3,0,2443,0,0,6,422,1,0,3,0
23,9,2,2,0,1129,1,0,8,806,1,0,3,1
44,10,2,0,0,4232,0,0,6,227,1,0,3,0
42,6,1,1,0,5564,0,0,9,560,2,0,3,0
32,7,2,1,0,-402,1,0,0,135,1,0,3,0
28,0,2,1,0,1323,1,0,6,361,1,0,3,0
57,5,1,0,0,1623,1,1,5,246,1,0,3,0
38,9,1,2,0,1042,1,0,3,419,2,0,3,0
22,8,2,1,0,2488,0,0,9,449,2,10,1,1
54,0,1,1,0,865,1,0,9,71,1,0,3,0
32,9,1,2,0,-1053,1,0,5,357,3,0,3,0
32,4,1,2,0,1667,1,0,9,164,2,3,0,0
59,0,0,1,0,975,1,0,8,263,4,0,3,0
45,9,1,1,0,2571,0,0,6,146,2,0,3,0
53,11,1,0,0,732,0,0,10,759,2,0,3,1
50,0,0,1,0,769,0,0,5,72,2,4,0,0
34,9,1,1,0,-136,1,1,1,131,2,0,3,0
35,0,0,1,0,3636,0,1,9,808,2,0,3,1
30,4,1,2,0,931,0,0,5,1183,1,0,3,0
62,3,1,1,0,565,0,0,11,123,3,0,3,0
40,1,1,1,0,271,1,0,8,483,2,0,3,0
26,6,2,2,0,1153,0,0,8,238,3,0,3,0
34,4,1,2,0,-73,1,0,5,90,1,0,3,0
50,11,1,3,0,558,0,0,5,464,1,6,0,1
31,11,0,2,0,137,0,0,1,385,9,0,3,0
35,9,1,1,0,700,1,0,8,240,2,0,3,0
55,5,1,0,0,-966,0,1,8,104,1,0,3,0
34,0,1,1,0,96,0,0,1,109,2,0,3,0
58,5,1,0,0,4007,0,0,9,598,4,0,3,0
50,4,2,2,0,567,1,0,8,274,8,0,3,0
31,9,2,1,0,40,0,0,1,123,2,0,3,0
47,0,0,1,0,136,0,1,5,70,1,0,3,0
38,6,2,2,0,917,1,0,8,260,1,0,3,0
46,4,2,2,0,593,1,0,4,190,3,0,3,0
42,1,1,0,0,505,1,0,8,521,2,0,3,0
34,1,1,1,0,2542,1,0,8,228,1,0,3,0
37,4,1,2,0,5355,0,0,3,466,4,0,3,1
38,8,2,2,0,807,0,0,3,74,2,0,3,0
59,5,1,1,0,9976,1,0,8,57,2,0,3,0
32,0,1,1,0,0,0,0,4,119,3,0,3,0
55,4,1,2,0,540,0,0,9,124,2,0,3,0
35,1,1,1,0,280,1,1,5,65,50,0,3,0
56,4,0,2,0,-59,0,1,5,127,6,0,3,0
27,0,1,1,1,-517,1,0,5,172,3,0,3,0
42,10,2,1,0,2613,1,0,5,174,6,0,3,0
42,8,1,3,0,-7,0,0,5,41,6,0,3,0
41,1,1,0,0,0,1,0,8,232,3,0,3,0
53,5,0,1,1,-200,0,1,6,161,1,0,3,0
67,5,1,0,0,2301,0,0,0,124,1,0,3,0
53,3,1,0,0,104,0,1,6,701,1,0,3,1
33,1,1,0,0,191,1,0,8,162,2,0,3,0
31,9,2,3,0,694,1,0,6,431,2,0,3,0
31,0,1,1,0,212,1,0,5,191,3,0,3,0
30,4,1,2,0,1882,1,0,1,249,5,0,3,0
48,1,1,3,0,131,1,0,8,189,1,0,3,0
30,9,2,1,0,175,0,0,1,167,4,0,3,0
43,9,2,2,1,0,0,0,1,73,4,0,3,0
38,4,0,2,0,4425,1,0,8,162,1,0,3,0
46,10,1,1,0,3533,1,0,1,235,2,0,3,0
59,1,0,1,0,3573,0,0,8,44,1,0,3,0
44,4,0,2,0,476,1,1,8,127,2,0,3,0
35,1,1,1,0,1257,1,0,0,93,3,7,0,0
55,1,1,3,0,23,0,0,4,143,1,3,1,0
39,4,2,2,0,0,1,0,0,81,2,0,3,0
36,7,2,1,0,398,1,1,6,77,2,0,3,0
33,1,1,1,0,745,1,0,8,115,4,0,3,0
48,4,2,2,0,8106,0,0,9,125,1,3,0,0
33,4,2,2,0,0,0,0,1,53,4,0,3,0
67,5,1,3,0,696,0,0,8,77,2,0,3,0
48,10,0,1,0,1266,1,0,3,45,1,0,3,0
57,4,1,2,0,2416,0,0,1,74,2,0,3,0
31,3,1,0,0,25,0,0,1,169,5,0,3,0
30,8,2,2,0,7513,0,0,1,269,2,0,3,0
56,2,0,0,0,29,0,0,4,52,2,1,0,0
26,1,1,0,0,5116,1,0,5,246,3,0,3,0
44,4,1,1,0,-1746,1,0,6,218,1,0,3,0
44,9,0,1,0,14,0,0,9,167,1,1,2,1
31,4,1,2,0,4148,1,0,9,316,3,9,1,1
47,6,1,3,0,14,1,0,8,142,1,0,3,0
30,0,2,1,0,105,1,0,9,75,1,0,3,0
37,4,1,2,0,767,0,1,3,204,1,0,3,0
56,0,0,0,0,0,0,1,5,542,1,0,3,0
43,4,2,1,0,-228,1,1,8,122,2,0,3,0
42,7,1,1,0,508,1,0,8,70,1,0,3,0
60,4,1,1,0,725,1,0,5,266,1,0,3,0
34,1,1,3,0,41,1,0,8,34,9,0,3,0
34,4,2,2,0,184,0,0,5,203,4,0,3,0
41,4,1,2,0,251,0,1,6,85,3,0,3,0
38,4,0,1,0,-17,0,0,9,11,4,0,3,0
23,7,1,1,0,-19,1,0,6,13,10,0,3,0
33,4,1,2,0,1064,1,0,8,562,1,0,3,1
36,1,1,1,0,777,1,0,8,185,3,0,3,0
49,10,1,2,0,377,0,0,8,158,1,2,0,0
34,0,0,1,0,479,1,0,8,515,1,5,0,1
40,9,0,1,0,-375,1,0,8,60,5,0,3,0
72,5,1,0,0,796,0,0,0,173,2,0,3,0
43,9,1,1,0,17,1,0,8,353,4,0,3,0
44,1,1,1,0,1071,1,0,8,143,3,1,0,0
35,0,1,1,0,0,1,0,0,18,5,0,3,0
46,0,0,1,0,7378,0,0,9,466,1,0,3,0
55,0,1,1,0,865,1,0,0,85,1,1,0,0
50,9,0,1,0,-701,1,1,5,148,1,0,3,0
23,1,2,3,0,817,1,0,8,123,1,0,3,0
34,8,1,3,0,1387,0,0,0,121,1,0,3,0
40,1,1,1,0,0,1,1,8,245,3,0,3,0
61,5,1,1,0,2917,0,0,10,215,1,0,3,1
53,9,1,1,0,4541,1,0,8,190,6,0,3,0
57,9,1,1,0,0,0,0,8,44,1,0,3,0
28,1,1,1,0,4287,0,0,0,171,1,0,3,0
25,0,1,1,0,242,1,0,5,62,12,0,3,0
38,1,1,1,0,171,1,1,8,172,1,0,3,0
27,7,2,1,0,259,1,0,8,78,10,0,3,0
45,1,1,1,0,827,1,0,8,319,5,0,3,0
31,7,2,1,0,469,0,1,3,111,1,0,3,0
39,1,1,0,0,2226,1,0,8,158,1,0,3,0
42,9,1,1,0,0,0,0,1,82,12,0,3,0
46,4,1,2,0,477,1,0,8,128,6,0,3,0
36,7,1,1,0,42,1,0,8,102,4,0,3,0
30,4,2,2,0,775,1,0,6,124,2,0,3,0
32,1,1,1,0,9,1,0,0,334,2,0,3,0
52,9,1,2,0,2557,0,0,4,134,5,2,2,1
31,4,1,2,0,2395,0,0,0,218,1,0,3,0
60,4,1,0,0,4895,0,0,6,313,1,0,3,0
35,1,2,1,0,376,1,1,8,207,3,0,3,0
38,4,1,2,0,389,1,0,8,262,1,0,3,0
46,4,0,2,0,134,0,0,1,134,2,0,3,0
45,2,0,2,0,1273,1,1,6,197,3,0,3,0
59,7,1,1,0,0,1,0,8,214,3,0,3,0
34,4,1,2,0,2892,1,1,5,1165,7,0,3,0
33,9,0,1,0,0,1,0,8,177,2,0,3,0
46,4,2,1,0,295,1,0,8,141,6,0,3,0
48,0,1,1,0,292,1,1,5,164,6,0,3,0
31,7,2,1,0,85,0,0,5,151,1,0,3,0
32,9,1,1,0,4,0,0,3,145,2,4,0,0
35,1,0,0,0,-587,1,0,8,111,1,0,3,0
36,1,2,0,0,367,0,0,3,217,1,1,0,0
52,4,1,2,0,-1224,1,0,8,253,4,0,3,0
45,4,0,2,0,959,0,0,6,74,1,0,3,0
34,4,1,2,0,0,0,0,1,263,2,0,3,0
25,1,1,0,1,-589,1,0,6,233,1,0,3,0
26,4,2,2,0,-8,0,0,1,402,2,0,3,0
57,4,1,3,0,0,0,0,11,585,1,0,3,0
48,4,1,0,0,247,1,1,8,145,1,0,3,0
48,9,1,3,0,5543,0,0,6,143,5,0,3,0
32,1,1,0,0,642,0,1,5,524,1,0,3,0
58,5,1,1,0,11,0,0,1,270,1,0,3,0
57,4,1,0,0,-226,1,0,6,272,1,0,3,0
31,2,1,2,0,5191,0,0,9,187,2,0,3,0
33,1,2,1,0,-320,0,0,8,268,2,0,3,0
53,2,1,2,0,2289,1,1,9,183,1,0,3,0
36,0,1,1,0,725,1,0,3,123,3,8,0,0
32,9,2,2,0,705,1,0,0,20,4,0,3,0
45,1,1,1,0,776,1,0,3,232,4,1,0,0
35,10,1,2,0,816,1,0,9,547,7,0,3,0
41,7,1,1,0,171,0,0,5,71,9,0,3,0
54,7,1,1,0,812,0,0,5,113,6,0,3,0
49,7,1,1,0,823,0,0,1,780,4,0,3,1
28,9,2,1,0,1453,1,0,8,246,1,1,1,0
24,1,2,3,0,431,1,0,6,108,12,0,3,0
30,0,2,1,0,1009,1,0,4,253,1,0,3,0
32,6,1,0,0,286,1,0,1,175,1,0,3,0
53,2,1,2,0,22370,1,0,8,106,1,0,3,0
42,1,1,0,0,2111,1,0,8,86,2,0,3,0
48,1,1,0,0,5366,1,0,8,248,3,0,3,0
33,9,1,1,0,181,1,1,5,265,2,0,3,0
31,1,0,1,0,-452,1,0,8,182,5,0,3,0
56,10,0,0,0,1770,0,0,3,916,3,0,3,0
58,5,1,0,0,0,0,0,1,506,1,0,3,0
37,0,2,1,0,-296,1,0,0,81,1,0,3,0
59,4,1,0,0,2358,1,0,0,30,1,0,3,0
50,4,2,2,0,1200,0,0,1,904,3,0,3,1
39,3,2,0,0,109,1,0,8,699,3,0,3,0
30,9,1,1,0,616,1,0,8,19,1,0,3,0
47,7,0,1,0,4906,1,0,8,389,1,0,3,0
44,6,1,1,0,313,0,0,1,211,4,0,3,0
38,1,1,0,0,290,1,0,0,283,1,0,3,0
50,4,1,2,0,1240,0,0,1,474,2,0,3,0
27,0,2,2,0,3672,1,0,8,157,2,5,0,0
73,5,1,1,0,19,0,0,9,509,2,0,3,0
46,1,1,0,0,143,1,0,8,279,1,0,3,0
56,5,0,1,0,212,0,1,5,27,1,0,3,0
36,4,1,2,0,9,0,0,1,386,4,0,3,1
33,1,1,0,0,3074,0,0,9,679,1,0,3,0
40,4,1,2,0,1734,1,0,6,169,1,0,3,0
52,4,1,2,0,575,0,0,6,315,1,0,3,0
51,1,1,1,0,397,1,0,1,293,2,0,3,0
33,1,1,1,0,640,1,0,3,439,3,0,3,0
54,7,1,1,0,158,1,0,8,198,1,0,3,0
44,4,1,1,0,2984,1,0,8,770,2,0,3,0
50,2,1,1,0,1011,1,0,5,340,2,0,3,0
45,1,2,1,0,0,1,0,0,1472,1,4,0,1
36,4,1,2,0,1133,1,0,1,293,1,2,1,1
42,9,1,1,0,4945,1,0,7,311,2,0,3,1
37,9,1,1,0,712,1,0,9,291,2,0,3,0
28,7,2,1,0,-427,1,1,8,965,2,0,3,0
56,0,1,1,0,2146,0,1,6,594,1,0,3,0
59,0,1,1,0,92,1,0,8,139,2,1,0,0
32,10,1,1,0,10,1,0,8,501,4,0,3,0
57,5,1,0,0,1238,1,0,5,274,1,0,3,0
49,0,2,1,0,981,1,0,9,10,3,0,3,0
56,2,1,3,0,575,0,0,6,18,2,0,3,0
48,0,0,3,0,-70,0,0,8,243,1,0,3,0
27,8,2,2,0,3733,1,0,8,198,1,6,2,1
31,4,2,2,0,574,1,0,5,410,2,0,3,0
28,1,2,1,0,43,0,0,8,190,1,0,3,0
36,4,1,2,0,428,0,0,8,121,1,0,3,0
58,3,1,0,0,0,1,0,5,148,1,0,3,0
46,0,1,1,0,0,1,1,0,239,2,2,0,0
32,4,2,2,0,474,1,0,1,90,3,0,3,0
39,7,1,1,0,-540,0,0,6,29,1,0,3,0
35,6,1,2,0,560,1,0,0,58,1,1,0,0
31,4,1,2,0,325,1,0,5,1139,2,0,3,1
29,4,2,2,0,437,0,0,1,504,1,1,2,1
48,1,1,0,0,574,0,0,1,348,1,0,3,0
60,5,1,0,0,0,0,0,5,130,3,0,3,0
74,5,1,1,0,935,0,0,4,100,1,1,1,0
30,7,1,1,0,699,1,0,8,544,1,0,3,0
52,0,2,0,0,0,0,0,8,182,11,0,3,0
24,1,1,1,0,-220,1,0,0,90,1,0,3,0
29,7,1,1,0,11417,1,0,8,272,2,0,3,0
33,3,1,0,0,212,1,0,5,260,2,0,3,0
34,1,1,1,0,67,1,1,8,672,3,0,3,0
45,0,0,1,0,0,0,0,10,264,1,0,3,1
31,1,1,1,0,0,0,1,5,275,2,0,3,0
45,9,1,1,0,1673,0,0,10,76,1,0,3,0
27,7,1,1,0,-1202,1,0,6,749,2,0,3,0
30,4,2,2,0,4213,0,0,1,142,4,0,3,0
45,1,1,0,0,0,0,0,1,454,2,0,3,0
57,1,1,1,0,1521,1,1,8,102,2,5,0,0
34,4,1,2,0,1310,0,0,4,521,3,7,1,0
40,0,1,1,0,0,1,1,9,57,1,0,3,0
39,4,1,2,0,399,0,0,0,504,1,0,3,0
46,9,1,2,0,405,0,0,1,138,3,0,3,0
55,4,0,2,0,9756,1,0,6,103,2,1,1,1
25,4,2,2,0,2506,0,0,3,485,1,0,3,1
34,4,1,2,0,697,0,0,1,166,1,0,3,0
37,1,1,0,0,403,1,0,8,318,2,1,2,0
64,5,0,2,0,890,0,0,5,531,3,0,3,0
45,9,0,1,0,809,1,0,8,155,2,4,0,0
57,3,1,1,0,158,1,0,5,73,1,0,3,0
21,8,2,3,0,137,1,0,8,198,3,0,3,0
58,3,1,1,0,2705,0,0,1,137,1,0,3,0
41,1,2,1,0,75,1,0,5,479,9,0,3,1
41,4,1,3,0,2457,1,0,8,285,1,0,3,0
58,4,1,2,0,541,1,0,8,98,1,0,3,0
33,4,1,2,0,287,1,0,8,199,2,3,1,0
32,4,1,2,0,273,1,1,5,97,3,0,3,0
44,7,0,1,0,0,1,0,6,389,5,0,3,0
47,11,1,3,0,677,0,0,1,384,1,4,2,0
41,6,1,0,0,340,0,0,6,37,3,0,3,0
54,9,1,2,0,98,0,0,1,420,4,0,3,0
47,9,0,2,0,477,1,0,8,973,1,1,0,0
32,4,2,2,0,2629,0,0,1,77,4,0,3,0
59,3,1,2,0,0,0,1,5,376,2,0,3,0
29,9,2,2,0,2325,0,0,3,125,1,0,3,1
48,7,1,1,1,-20,0,0,1,142,2,0,3,0
32,9,2,1,0,230,1,0,8,442,1,8,0,1
46,4,0,1,0,-852,0,1,1,728,2,0,3,0
31,1,2,0,0,-280,0,0,8,281,3,0,3,0
53,1,1,1,0,25,0,0,1,528,2,0,3,1
34,9,2,2,0,9851,1,0,9,128,5,0,3,0
48,7,2,3,0,5095,1,0,6,71,1,0,3,0
32,9,1,1,0,687,0,0,1,161,4,0,3,0
31,4,1,1,0,1368,1,0,1,129,4,0,3,0
27,1,2,0,0,-179,1,0,8,54,2,0,3,0
60,0,1,1,0,-396,1,0,8,443,1,1,0,0
34,1,2,2,0,1011,1,0,8,136,1,0,3,0
52,6,1,1,0,9,0,1,6,44,1,0,3,0
48,1,1,1,0,1159,1,1,8,1181,9,0,3,0
45,9,1,0,0,-322,0,0,6,225,2,0,3,0
54,9,0,1,0,1114,1,0,4,81,1,0,3,0
52,7,1,1,0,2072,0,0,5,224,1,0,3,0
47,2,1,2,0,459,1,0,5,189,4,0,3,0
54,11,1,1,0,1157,0,0,8,98,2,0,3,0
34,1,1,1,0,8309,1,1,9,50,1,0,3,0
39,9,2,2,0,1043,0,0,1,195,10,0,3,0
46,9,1,1,0,2098,0,0,1,110,2,0,3,0
26,10,2,1,0,461,0,0,4,214,1,0,3,0
37,9,2,1,0,61,1,0,8,182,8,0,3,0
47,1,1,1,0,1203,1,0,0,239,2,0,3,0
35,9,1,1,0,1067,0,1,1,179,6,0,3,0
57,10,1,0,0,0,0,0,6,540,1,0,3,0
34,4,1,2,0,1657,1,0,8,566,2,4,0,0
47,9,1,1,0,1219,0,0,1,697,4,0,3,1
27,9,1,1,0,7,1,0,8,98,2,0,3,0
40,1,1,1,0,-839,1,1,5,1018,2,0,3,1
39,9,1,1,0,994,0,0,3,221,1,1,0,0
36,2,1,2,0,6,0,0,10,246,1,0,3,0
42,9,2,1,0,0,0,0,1,656,2,0,3,0
23,1,2,0,0,8627,1,0,6,281,1,0,3,0
34,4,1,2,0,133,1,0,8,65,1,0,3,0
34,1,1,1,0,247,1,1,8,193,5,0,3,0
49,7,1,1,0,1114,0,0,9,283,1,0,3,0
57,1,1,0,0,1592,0,1,6,78,4,0,3,0
59,5,1,3,0,0,0,0,8,425,6,0,3,0
57,0,1,2,0,46,0,0,1,238,2,0,3,0
34,1,1,1,0,1221,1,0,8,182,1,8,0,0
61,4,1,1,0,985,0,0,1,998,6,0,3,1
35,1,0,1,0,0,1,0,8,477,1,0,3,0
42,4,1,2,0,520,0,0,9,158,1,0,3,0
57,7,1,2,0,10,0,0,5,320,3,0,3,0
42,1,1,1,0,2157,1,0,8,149,1,2,0,0
53,5,1,1,0,6095,1,1,8,410,5,0,3,0
63,5,1,2,0,133,1,0,3,104,2,0,3,0
47,6,1,1,0,1121,0,0,6,454,6,0,3,0
54,7,1,1,0,88,1,0,8,190,1,0,3,0
45,0,1,1,0,0,0,0,1,145,10,0,3,0
28,4,2,2,0,-328,1,0,3,318,2,0,3,0
58,10,1,1,0,610,1,0,5,246,2,0,3,0
48,4,2,2,0,414,0,0,5,761,2,0,3,0
35,4,0,2,0,0,1,0,10,171,1,0,3,1
37,6,1,2,0,0,0,0,6,143,1,0,3,0
37,1,1,1,0,685,1,0,6,968,1,0,3,0
37,4,1,0,0,22856,0,0,5,154,1,1,0,0
25,7,2,1,0,-352,0,0,5,246,1,0,3,0
58,1,1,1,0,602,1,0,8,201,1,0,3,0
52,4,1,1,0,-588,1,0,5,81,4,0,3,0
19,8,2,1,0,302,0,0,5,205,1,0,3,1
59,1,1,1,0,5314,1,0,8,200,3,0,3,0
41,9,1,1,0,64,1,1,8,210,2,0,3,0
34,9,2,2,0,632,0,0,1,215,10,0,3,0
35,9,2,1,0,5731,1,0,8,164,2,4,1,0
41,9,1,1,0,902,0,0,6,35,6,0,3,0
28,1,2,1,0,6307,1,0,8,615,1,0,3,0
53,4,0,1,0,112,0,1,1,246,3,0,3,0
35,7,1,1,0,0,0,1,5,42,1,0,3,0
33,0,2,2,0,621,0,0,5,217,1,0,3,0
37,9,2,1,0,435,1,0,8,210,1,0,3,0
32,9,1,1,0,782,1,0,8,116,4,0,3,0
32,1,1,1,0,478,1,0,6,200,1,0,3,0
54,7,1,3,0,7864,1,0,8,145,4,0,3,0
44,1,1,1,0,1910,1,0,6,41,1,0,3,0
36,9,0,2,0,1174,1,0,9,192,2,0,3,0
56,0,1,1,0,1270,1,0,9,80,2,2,1,0
30,4,2,2,0,18,0,0,8,121,11,0,3,0
36,1,1,1,0,141,1,0,8,106,3,0,3,0
43,4,1,2,0,2886,0,0,9,230,1,0,3,0
40,9,1,1,0,2715,1,0,8,125,2,0,3,0
32,9,2,2,0,1100,1,1,1,67,1,0,3,0
34,1,1,1,0,516,1,1,6,26,1,0,3,0
37,7,1,1,0,1,0,0,8,395,2,0,3,0
28,0,2,1,0,775,0,0,4,603,2,0,3,0
35,11,1,0,0,634,0,0,5,185,2,0,3,0
53,1,2,1,0,5715,0,0,4,287,2,0,3,0
60,0,1,3,0,1088,1,0,8,149,1,0,3,0
40,2,1,1,0,1532,1,1,9,173,7,0,3,0
57,5,1,0,0,75,0,0,1,118,2,0,3,0
29,9,2,1,0,103,0,0,8,314,1,0,3,0
44,1,1,0,0,134,1,0,8,378,1,0,3,0
41,0,2,1,0,748,0,0,9,94,7,3,1,0
47,9,1,1,0,1990,1,1,1,108,4,0,3,0
43,9,1,2,0,192,0,0,1,203,2,0,3,0
37,9,2,1,0,267,0,0,8,121,1,0,3,0
34,9,2,2,0,586,1,0,8,489,2,0,3,0
30,1,2,1,0,648,1,1,8,287,1,0,3,0
57,2,0,1,1,25,1,0,8,652,1,4,1,0
26,0,2,1,0,96,1,0,8,612,2,3,1,0
34,4,1,2,0,1116,1,0,5,53,5,0,3,0
46,9,0,1,0,-90,0,1,10,270,1,0,3,1
38,2,1,2,0,170,1,0,8,442,1,0,3,1
37,9,2,1,0,3665,0,0,1,664,3,0,3,1
28,4,2,2,0,2380,0,0,11,394,2,0,3,0
57,1,1,0,0,179,0,0,6,230,3,0,3,0
39,4,1,2,0,763,1,0,8,877,7,2,1,1
49,7,1,1,0,320,0,0,3,1971,4,0,3,1
38,9,1,1,0,1960,1,0,1,161,2,0,3,0
27,1,1,1,0,818,1,0,6,188,5,0,3,0
30,0,1,1,0,2678,1,0,8,23,5,0,3,0
38,0,1,2,0,1980,0,0,1,176,2,0,3,0
36,4,1,2,0,1582,0,0,3,26,2,1,0,0
38,5,2,3,0,62,0,0,6,212,1,0,3,0
59,3,1,0,0,235,0,0,1,119,2,0,3,0
37,4,1,2,0,489,1,0,1,205,5,0,3,0
29,6,1,2,0,3931,1,0,6,73,4,0,3,0
43,1,1,1,0,699,1,1,9,1258,2,2,1,1
33,9,1,1,0,58,1,0,1,57,2,0,3,0
54,3,0,1,0,1327,0,0,6,115,2,0,3,0
55,7,1,1,0,557,0,0,6,58,1,0,3,0
32,9,2,2,0,741,1,0,1,238,1,0,3,0
48,4,1,0,0,3230,1,0,9,207,3,0,3,0
33,4,2,2,0,1439,1,0,6,178,2,0,3,0
46,0,1,1,0,120,1,0,8,20,11,0,3,0
44,4,1,2,0,1058,0,0,7,188,3,0,3,1
47,1,1,0,0,881,1,0,8,143,1,2,0,0
38,9,1,1,0,6728,0,0,9,232,1,4,2,1
80,5,1,1,0,462,0,0,2,127,2,0,3,0
40,6,1,1,0,167,1,1,8,380,4,1,0,0
43,2,1,2,0,1574,1,0,9,167,3,0,3,0
32,9,2,2,0,1625,0,0,8,796,1,1,0,1
39,4,1,2,0,562,0,0,11,303,2,0,3,0
33,9,1,1,0,9305,1,0,0,407,2,0,3,0
31,9,2,1,0,35,0,1,5,229,1,0,3,0
36,4,2,2,0,0,0,0,1,108,2,0,3,0
35,4,2,2,0,2486,1,0,8,265,1,0,3,0
25,7,2,1,0,368,0,0,5,168,1,0,3,0
33,4,2,1,0,1558,1,0,0,97,1,0,3,0
23,1,2,0,0,8627,1,0,8,169,1,1,0,0
31,4,2,2,0,2590,0,0,11,103,2,2,1,0
36,4,1,2,0,0,1,1,6,599,3,0,3,0
44,9,2,2,0,900,1,0,4,322,2,0,3,0
31,4,2,2,0,385,1,0,8,304,1,0,3,0
55,1,1,0,0,1649,1,0,8,52,3,0,3,0
51,3,0,1,0,9228,0,0,5,655,4,0,3,1
36,0,1,1,0,0,1,1,3,101,2,0,3,0
27,10,2,2,0,1,0,0,3,65,2,0,3,0
40,7,1,1,0,771,1,0,8,173,4,0,3,0
49,7,1,1,0,280,1,0,5,162,3,0,3,0
59,5,1,0,0,46,0,0,1,78,2,0,3,0
32,4,1,2,0,2431,1,0,8,646,5,0,3,1
42,5,2,2,0,308,0,0,4,114,2,0,3,0
35,4,0,2,0,160,1,0,6,141,6,0,3,0
29,1,2,1,0,555,1,0,8,133,4,0,3,0
29,9,2,1,0,778,1,0,6,1994,2,0,3,0
37,1,2,1,0,48,0,0,8,140,2,0,3,0
49,0,1,0,0,169,1,0,8,82,3,0,3,0
51,7,0,1,0,12,1,0,9,150,1,0,3,0
61,3,1,0,0,848,0,0,0,605,1,1,1,0
43,4,1,1,0,481,1,0,9,164,1,2,1,0
42,7,1,2,0,12223,1,0,9,36,1,0,3,0
24,1,1,1,0,-254,1,1,8,290,2,0,3,0
46,6,1,2,0,1148,0,0,5,104,2,0,3,0
23,0,2,1,0,5,0,0,8,413,1,0,3,0
26,7,2,1,0,50,1,0,1,153,1,0,3,0
43,1,0,0,0,92,1,0,8,237,2,0,3,0
35,9,2,2,0,470,1,0,5,743,13,0,3,1
38,9,1,1,0,0,0,0,1,82,4,0,3,0
56,10,0,0,0,109,0,0,5,924,4,0,3,0
31,7,1,1,0,440,1,0,6,117,3,0,3,0
32,4,2,2,0,0,0,0,3,550,4,0,3,1
28,7,2,1,0,2685,0,1,1,5,1,0,3,0
26,0,0,1,1,-3,1,0,8,181,5,0,3,0
49,4,1,2,0,7007,0,0,9,325,2,0,3,0
33,0,1,1,0,220,1,0,8,345,1,0,3,0
80,5,1,0,0,1548,0,0,1,331,2,0,3,0
40,1,1,1,0,326,1,1,5,112,1,0,3,0
42,9,0,1,0,0,1,0,8,115,6,0,3,0
46,1,1,1,0,123,0,0,1,381,3,0,3,0
32,4,2,2,0,697,0,0,1,119,1,3,0,0
37,7,2,2,0,223,1,0,8,25,1,0,3,0
32,8,1,1,0,1694,1,0,4,929,1,0,3,0
53,4,1,2,0,4446,1,0,8,429,1,0,3,0
39,4,1,2,0,894,1,0,0,491,1,1,1,0
31,9,0,1,0,202,1,0,5,146,1,0,3,0
34,4,2,2,0,0,0,0,1,191,2,0,3,0
44,9,1,2,0,1707,0,0,1,406,3,0,3,0
35,9,1,1,0,13658,1,0,2,220,2,0,3,0
39,0,1,1,0,406,0,0,5,253,5,0,3,0
55,7,1,1,0,96,0,0,5,340,2,0,3,0
34,3,1,1,0,0,1,0,10,154,1,0,3,1
39,9,1,2,0,-276,0,1,1,121,4,0,3,0
58,5,1,1,0,413,0,0,1,104,5,0,3,0
37,1,1,0,0,655,1,0,3,127,2,4,0,0
56,5,0,0,0,694,0,0,4,144,1,1,1,1
32,0,2,1,0,10218,1,0,9,149,2,0,3,0
41,9,2,2,0,1646,1,0,3,261,1,6,2,1
29,0,2,2,0,14,0,0,11,87,1,1,0,0
44,4,1,2,0,7635,0,0,1,719,5,0,3,0
24,1,1,1,0,9,1,0,8,292,7,0,3,0
43,4,2,1,0,1029,1,0,6,145,1,0,3,0
26,0,1,2,0,2855,0,0,7,52,3,0,3,0
39,0,1,1,0,260,1,0,0,146,1,1,0,0
49,1,1,1,0,2039,1,0,8,451,1,2,0,1
52,1,0,0,0,-97,1,1,8,167,4,0,3,0
33,1,1,2,0,1465,0,0,1,98,4,0,3,0
30,1,1,1,0,125,1,0,8,238,2,0,3,0
32,9,2,2,0,930,0,0,1,85,7,0,3,0
27,4,2,2,0,0,1,0,4,323,4,0,3,0
58,1,1,0,0,73,0,0,6,116,1,0,3,0
46,5,1,0,0,-35,1,0,8,304,3,0,3,0
28,4,2,2,0,1351,0,0,2,267,1,0,3,0
39,7,1,0,0,1601,1,0,8,201,2,0,3,0
41,7,1,3,0,88,1,0,8,105,1,2,0,0
38,7,1,1,0,435,1,0,8,193,2,0,3,0
50,10,0,1,0,717,1,0,4,113,1,0,3,0
56,7,1,1,0,705,1,0,8,151,2,0,3,0
34,9,1,1,0,1553,0,0,1,200,2,0,3,0
33,1,0,1,0,-131,1,0,8,145,1,0,3,0
